0,88,1
27,111,2
50,129,2
71,151,2
89,170,2
112,198,2
130,217,2
152,235,2
171,257,2
199,285,3
218,310,3
236,344,3
258,361,3
286,392,3
311,418,3
345,446,3
362,466,3
393,501,3
419,525,3
447,550,4
467,578,4
502,603,4
526,624,4
551,651,4
579,670,5
604,693,6
625,717,7
652,743,8
671,764,8
694,777,8
718,800,8
744,819,8
765,845,9
778,867,9
801,887,9
820,906,9
846,934,9
868,958,9
888,982,9
907,1010,9
935,1039,10
959,1071,10
983,1089,10
1011,1112,10
1040,1136,10
1072,1163,10
1090,1189,10
1113,1216,10
1137,1235,10
1164,1263,10
1190,1290,10
1217,1310,11
1236,1331,11
1264,1356,11
1291,1390,11
1311,1409,11
1332,1430,11
1357,1445,11
1391,1465,12
1410,1483,12
1431,1502,13
1446,1519,13
1466,1544,14
1484,1567,14
1503,1584,15
1520,1602,15
1545,1620,15
1568,1652,15
1585,1672,15
1603,1695,15
1621,1720,15
1653,1743,15
1673,1770,15
1696,1802,15
1721,1824,15
1744,1848,15
1771,1876,15
1803,1900,15
1825,1929,15
1849,1952,16
1877,1976,16
1901,1999,16
1930,2015,16
1953,2036,16
1977,2061,16
2000,2082,16
2016,2120,16
2037,2147,17
2062,2173,17
2083,2192,17
2121,2224,17
2148,2253,17
2174,2277,17
2193,2295,17
2225,2316,17
2254,2335,17
2278,2358,18
2296,2385,18
2317,2407,18
2336,2432,18
2359,2456,18
2386,2475,18
2408,2497,18
2433,2516,18
2457,2537,18
2476,2559,18
2498,2581,18
2517,2600,18
2538,2617,18
2560,2641,18
2582,2661,18
2601,2688,18
2618,2715,18
2642,2739,18
2662,2767,18
2689,2792,18
2716,2809,18
2740,2830,18
2768,2856,19
2793,2880,19
2810,2908,19
2831,2935,19
2857,2952,19
2881,2976,19
2909,3006,19
2936,3025,19
2953,3045,19
2977,3064,20
3007,3086,20
3026,3110,20
3046,3137,20
3065,3166,20
3087,3198,20
3111,3211,20
3138,3232,20
3167,3256,20
3199,3280,21
3212,3298,21
3233,3321,21
3257,3346,21
3281,3365,21
3299,3391,21
3322,3411,21
3347,3437,21
3366,3459,21
3392,3484,21
3412,3513,21
3438,3535,21
3460,3555,21
3485,3573,21
3514,3599,22
3536,3622,22
3556,3646,22
3574,3668,22
3600,3695,22
3623,3716,22
3647,3740,22
3669,3756,22
3696,3785,22
3717,3808,22
3741,3831,22
3757,3854,23
3786,3878,23
3809,3900,23
3832,3931,23
3855,3955,23
3879,3980,24
3901,3998,24
3932,4018,24
3956,4051,25
3981,4074,25
3999,4102,25
4019,4118,26
4052,4136,26
4075,4153,26
4103,4179,26
4119,4211,26
4137,4229,26
4154,4254,26
4180,4273,26
4212,4293,26
4230,4319,26
4255,4339,26
4274,4367,26
4294,4393,26
4320,4410,26
4340,4438,26
4368,4462,27
4394,4486,27
4411,4511,27
4439,4532,27
4463,4555,27
4487,4577,27
4512,4600,27
4533,4622,27
4556,4651,27
4578,4671,28
4601,4696,28
4623,4713,28
4652,4741,28
4672,4764,28
4697,4795,28
4714,4817,28
4742,4835,28
4765,4850,28
4796,4868,28
4818,4894,28
4836,4923,28
4851,4951,28
4869,4970,28
4895,4988,28
4924,5010,28
4952,5034,28
4971,5053,29
4989,5069,29
5011,5092,29
5035,5107,29
5054,5130,29
5070,5156,29
5093,5175,29
5108,5192,29
5131,5214,30
5157,5241,30
5176,5273,30
5193,5292,30
5215,5318,30
5242,5340,30
5274,5360,31
5293,5379,31
5319,5402,31
5341,5424,31
5361,5440,31
5380,5453,31
5403,5483,31
5425,5501,31
5441,5529,31
5454,5558,31
5484,5579,31
5502,5603,32
5530,5626,32
5559,5656,32
5580,5675,32
5604,5696,32
5627,5716,32
5657,5737,32
5676,5762,32
5697,5781,32
5717,5815,32
5738,5845,32
5763,5871,33
5782,5890,33
5816,5910,33
5846,5933,33
5872,5967,33
5891,5993,33
5911,6014,33
5934,6050,33
5968,6075,33
5994,6094,33
6015,6124,33
6051,6149,33
6076,6167,33
6095,6194,34
6125,6217,34
6150,6238,34
6168,6264,34
6195,6287,34
6218,6323,34
6239,6348,34
6265,6369,34
6288,6393,35
6324,6430,35
6349,6450,35
6370,6474,35
6394,6499,35
6431,6522,35
6451,6543,35
6475,6565,35
6500,6589,35
6523,6608,36
6544,6627,36
6566,6644,36
6590,6669,36
6609,6691,36
6628,6705,36
6645,6722,36
6670,6743,36
6692,6767,37
6706,6786,37
6723,6816,37
6744,6834,37
6768,6856,37
6787,6881,37
6817,6907,37
6835,6940,37
6857,6967,37
6882,6988,38
6908,7017,38
6941,7055,39
6968,7099,39
6989,7129,39
7018,7150,40
7056,7173,40
7100,7199,41
7130,7228,41
7151,7254,42
7174,7281,42
7200,7316,42
7229,7335,43
7255,7367,43
7282,7384,44
7317,7404,45
7336,7434,45
7368,7453,45
7385,7484,45
7405,7512,45
7435,7536,45
7454,7564,45
7485,7599,45
7513,7625,46
7537,7657,46
7565,7678,46
7600,7702,46
7626,7724,46
7658,7746,46
7679,7769,46
7703,7800,46
7725,7829,46
7747,7860,47
7770,7882,47
7801,7907,47
7830,7936,47
7861,7954,47
7883,7968,47
7908,7996,47
7937,8020,47
7955,8045,47
7969,8067,48
7997,8093,48
8021,8115,48
8046,8129,49
8068,8147,49
8094,8173,49
8116,8205,49
8130,8221,49
8148,8245,49
8174,8264,49
8206,8292,50
8222,8313,50
8246,8328,50
8265,8350,50
8293,8370,50
8314,8389,50
8329,8406,50
8351,8428,50
8371,8448,51
8390,8467,51
8407,8484,51
8429,8507,51
8449,8524,51
8468,8541,51
8485,8558,51
8508,8578,51
8525,8604,51
8542,8626,51
8559,8650,51
8579,8670,51
8605,8686,51
8627,8717,51
8651,8745,51
8671,8774,51
8687,8796,51
8718,8821,52
8746,8849,52
8775,8868,52
8797,8889,52
8822,8916,52
8850,8941,52
8869,8963,52
8890,8994,52
8917,9015,52
8942,9031,52
8964,9051,52
8995,9079,52
9016,9107,53
9032,9126,53
9052,9158,53
9080,9180,53
9108,9209,53
9127,9234,53
9159,9257,53
9181,9277,53
9210,9296,53
9235,9310,53
