0,94,1
20,117,1
39,135,2
71,163,2
95,190,2
118,223,2
136,254,2
164,289,2
191,322,2
224,352,2
255,381,2
290,408,2
323,436,2
353,459,3
382,481,3
409,510,3
437,528,3
460,553,3
482,574,3
511,590,3
529,624,3
554,647,3
575,666,3
591,690,3
625,711,3
648,740,3
667,756,3
691,776,3
712,794,3
741,818,3
757,834,3
777,864,3
795,896,3
819,930,3
835,967,3
865,988,4
897,1014,4
931,1038,4
968,1057,4
989,1092,4
1015,1110,4
1039,1140,4
1058,1160,4
1093,1178,4
1111,1206,4
1141,1236,5
1161,1257,5
1179,1275,5
1207,1298,5
1237,1320,5
1258,1340,5
1276,1369,5
1299,1397,5
1321,1423,5
1341,1450,5
1370,1477,6
1398,1497,6
1424,1526,6
1451,1551,6
1478,1581,6
1498,1599,6
1527,1629,6
1552,1654,6
1582,1681,6
1600,1713,6
1630,1737,6
1655,1765,7
1682,1792,7
1714,1816,7
1738,1839,7
1766,1864,7
1793,1892,7
1817,1910,7
1840,1937,7
1865,1960,7
1893,1986,7
1911,2013,7
1938,2035,7
1961,2062,7
1987,2081,7
2014,2106,7
2036,2127,7
2063,2151,7
2082,2171,7
2107,2205,7
2128,2238,7
2152,2262,7
2172,2284,7
2206,2305,7
2239,2329,7
2263,2364,7
2285,2396,7
2306,2425,7
2330,2447,7
2365,2468,8
2397,2489,8
2426,2516,8
2448,2544,8
2469,2574,8
2490,2598,8
2517,2620,8
2545,2642,8
2575,2669,8
2599,2694,8
2621,2721,8
2643,2735,8
2670,2756,9
2695,2774,9
2722,2796,9
2736,2818,9
2757,2838,9
2775,2856,9
2797,2885,9
2819,2902,9
2839,2919,9
2857,2945,9
2886,2964,9
2903,2982,9
2920,2998,9
2946,3014,9
2965,3045,9
2983,3059,9
2999,3084,10
3015,3103,10
3046,3126,10
3060,3144,10
3085,3161,10
3104,3184,10
3127,3205,10
3145,3223,10
3162,3242,10
3185,3262,10
3206,3281,10
3224,3307,10
3243,3326,10
3263,3346,10
3282,3372,10
3308,3394,10
3327,3411,10
3347,3432,10
3373,3451,10
3395,3467,10
3412,3488,10
3433,3512,10
3452,3530,10
3468,3549,10
3489,3565,10
3513,3585,10
3531,3606,10
3550,3626,10
3566,3643,10
3586,3664,10
3607,3684,10
3627,3705,10
3644,3725,10
3665,3757,10
3685,3778,10
3706,3798,10
3726,3817,10
3758,3849,10
3779,3874,11
3799,3906,11
3818,3929,11
3850,3949,11
3875,3970,11
3907,3988,11
3930,4012,11
3950,4029,11
3971,4046,11
3989,4067,11
4013,4084,11
4030,4111,11
4047,4128,11
4068,4145,11
4085,4168,11
4112,4188,11
4129,4206,11
4146,4225,11
4169,4241,11
4189,4259,11
4207,4277,11
4226,4304,11
4242,4330,11
4260,4349,11
4278,4366,11
4305,4383,11
4331,4408,11
4350,4423,11
4367,4438,11
4384,4460,11
4409,4485,11
4424,4514,11
4439,4538,11
4461,4557,12
