0,84,1
24,102,2
46,131,2
62,157,2
85,175,2
103,200,2
132,217,2
158,244,2
176,269,2
201,303,2
218,327,2
245,353,2
270,373,2
304,393,2
328,410,2
354,435,3
374,453,3
394,478,3
411,500,3
436,522,3
454,544,3
479,564,3
501,584,3
523,612,3
545,642,3
565,669,3
585,688,3
613,713,3
643,736,3
670,756,3
689,778,3
714,808,4
737,825,4
757,849,4
779,869,4
809,888,4
826,901,4
850,930,4
870,956,4
889,976,4
902,998,4
931,1020,4
957,1045,4
977,1067,4
999,1100,4
1021,1120,4
1046,1138,5
1068,1157,5
1101,1182,5
1121,1206,5
1139,1225,5
1158,1247,5
1183,1265,5
1207,1288,5
1226,1305,5
1248,1324,5
1266,1342,5
1289,1366,5
1306,1385,5
1325,1401,5
1343,1431,5
1367,1452,6
1386,1467,6
1402,1485,6
1432,1503,6
1453,1532,6
1468,1555,6
1486,1578,6
1504,1598,6
1533,1624,6
1556,1648,6
1579,1668,6
1599,1689,6
1625,1707,6
1649,1732,6
1669,1752,6
1690,1777,6
1708,1796,6
1733,1816,6
1753,1835,6
1778,1857,6
1797,1875,6
1817,1897,6
1836,1926,7
1858,1956,7
1876,1979,7
1898,2010,7
1927,2039,7
1957,2065,7
1980,2086,7
2011,2107,7
2040,2129,7
2066,2149,7
2087,2168,7
2108,2185,7
2130,2205,7
2150,2235,7
2169,2256,7
2186,2290,7
2206,2315,7
2236,2332,7
2257,2362,7
2291,2404,7
2316,2426,7
2333,2452,7
2363,2474,7
2405,2497,7
2427,2523,7
2453,2552,7
2475,2571,7
2498,2608,8
2524,2632,8
2553,2646,8
2572,2667,8
2609,2689,8
2633,2708,8
2647,2728,8
2668,2752,8
2690,2779,8
2709,2800,9
2729,2818,9
2753,2850,9
2780,2863,9
2801,2886,9
2819,2911,9
2851,2927,9
2864,2949,9
2887,2977,9
2912,2995,9
2928,3014,9
2950,3034,9
2978,3056,9
2996,3085,9
3015,3099,9
3035,3113,10
3057,3134,10
3086,3149,10
3100,3170,11
3114,3186,11
3135,3205,11
3150,3226,11
3171,3256,11
3187,3272,11
3206,3294,11
3227,3313,11
3257,3334,12
3273,3358,12
3295,3378,12
3314,3402,12
3335,3425,12
3359,3449,12
3379,3472,12
3403,3497,12
3426,3519,12
3450,3541,12
3473,3559,12
3498,3582,12
3520,3599,12
3542,3621,12
3560,3644,12
3583,3668,13
3600,3689,13
3622,3703,13
3645,3731,13
3669,3757,13
3690,3780,13
3704,3799,13
3732,3829,13
3758,3843,14
3781,3866,14
3800,3887,14
3830,3904,14
3844,3931,14
3867,3966,14
3888,3983,14
3905,4008,14
3932,4026,14
3967,4045,14
3984,4075,14
4009,4095,15
4027,4116,15
4046,4143,15
4076,4167,15
4096,4196,15
4117,4226,15
4144,4245,15
4168,4264,15
4197,4283,15
4227,4308,16
4246,4330,16
4265,4348,16
4284,4376,16
4309,4396,16
4331,4419,16
4349,4442,16
4377,4462,16
4397,4491,16
4420,4510,16
4443,4528,16
4463,4550,16
4492,4568,16
4511,4589,16
4529,4625,16
4551,4644,16
4569,4663,16
4590,4681,16
4626,4701,16
4645,4719,16
4664,4741,17
4682,4762,17
4702,4780,17
4720,4800,17
4742,4823,17
4763,4841,17
4781,4858,17
4801,4878,17
4824,4900,17
4842,4922,18
4859,4945,18
4879,4960,18
4901,4975,19
4923,4990,19
4946,5013,19
4961,5034,19
4976,5050,19
4991,5067,19
5014,5088,19
5035,5110,19
5051,5128,19
5068,5149,19
5089,5169,19
5111,5193,19
5129,5211,19
5150,5234,19
5170,5256,19
