0,226,1
116,329,2
227,437,3
330,546,4
438,657,5
547,762,6
658,891,8
763,1003,9
892,1096,10
1004,1206,11
1097,1328,12
1207,1435,14
1329,1526,15
1436,1643,16
1527,1766,17
1644,1877,18
1767,1969,20
1878,2068,21
1970,2174,22
2069,2267,23
2175,2371,24
2268,2477,25
2372,2567,27
