0,210,1
99,312,1
211,416,2
313,516,3
417,624,3
517,723,4
625,831,5
724,918,6
832,1025,7
919,1124,7
1026,1235,8
1125,1335,8
1236,1439,9
1336,1553,10
1440,1663,11
1554,1756,11
1664,1871,12
1757,1984,13
1872,2100,13
1985,2204,13
2101,2313,15
2205,2415,16
2314,2516,17
2416,2634,17
2517,2724,17
2635,2824,18
2725,2933,18
2825,3039,19
2934,3155,19
3040,3264,20
3156,3381,21
3265,3493,21
3382,3613,22
3494,3722,23
3614,3819,24
3723,3928,25
3820,4028,25
3929,4140,26
4029,4241,26
4141,4352,27
4242,4462,27
4353,4573,28
4463,4678,29
4574,4776,30
4679,4870,31
4777,4988,31
4871,5095,31
4989,5212,32
5096,5319,33
5213,5424,33
5320,5528,34
5425,5619,35
5529,5716,35
5620,5819,35
5717,5927,36
5820,6014,36
5928,6114,37
6015,6226,37
6115,6328,38
6227,6423,39
6329,6505,39
