0,205,1
108,320,1
206,424,2
321,539,2
425,652,3
540,763,3
653,878,3
764,1001,4
879,1123,4
1002,1228,4
1124,1336,4
1229,1450,5
1337,1548,6
1451,1649,6
1549,1785,7
1650,1884,8
1786,1989,8
1885,2095,9
1990,2193,10
2096,2290,11
2194,2389,12
2291,2490,13
2390,2597,13
2491,2710,14
2598,2813,14
2711,2929,15
2814,3027,16
2930,3140,16
3028,3235,17
3141,3333,18
3236,3432,19
3334,3526,20
3433,3638,20
3527,3742,21
3639,3835,22
3743,3931,22
3836,4017,23
3932,4138,23
4018,4238,24
4139,4339,24
4239,4448,24
4340,4562,25
4449,4677,25
4563,4783,25
4678,4887,26
4784,4993,27
4888,5095,28
4994,5194,28
5096,5293,28
5195,5372,29
5294,5483,29
5373,5598,29
5484,5693,30
5599,5801,30
5694,5911,32
5802,6026,33
5912,6123,33
6027,6225,34
6124,6335,35
6226,6434,35
6336,6474,36
