0,210,1
107,317,2
211,410,2
318,504,4
411,599,5
505,686,5
600,796,6
687,892,7
797,988,8
893,1106,9
989,1230,9
1107,1352,10
1231,1465,11
1353,1575,12
1466,1683,13
1576,1807,15
1684,1903,16
1808,2008,16
1904,2113,17
2009,2223,18
2114,2329,19
2224,2433,20
2330,2553,21
2434,2652,22
2554,2759,23
2653,2861,23
2760,2971,24
2862,3066,24
2972,3169,25
3067,3273,26
3170,3382,27
3274,3486,28
