0,198,1
96,311,1
199,420,2
312,533,3
421,636,4
534,754,5
637,864,6
755,972,7
865,1084,9
973,1180,9
1085,1303,10
1181,1403,11
1304,1509,12
1404,1622,13
1510,1731,13
1623,1832,14
1732,1933,15
1833,2050,16
1934,2150,17
2051,2262,18
2151,2360,19
2263,2476,19
2361,2572,20
2477,2664,21
2573,2704,22
