0,232,1
118,342,2
233,458,2
343,573,2
459,700,3
574,820,3
701,927,3
821,1029,4
928,1132,4
1030,1251,4
1133,1348,4
1252,1471,4
1349,1599,5
1472,1716,5
1600,1832,5
1717,1937,6
1833,2040,7
1938,2174,8
2041,2278,9
2175,2383,10
2279,2492,10
2384,2627,10
2493,2770,10
2628,2898,11
2771,3008,11
2899,3131,11
3009,3226,11
3132,3327,12
3227,3437,12
3328,3553,13
3438,3633,14
3554,3730,15
3634,3829,15
3731,3959,16
3830,4073,16
3960,4219,17
4074,4340,17
4220,4440,17
4341,4576,17
4441,4689,18
4577,4803,18
4690,4917,18
4804,5022,19
4918,5168,19
5023,5280,20
5169,5387,20
5281,5508,20
5388,5627,20
5509,5747,21
5628,5867,21
5748,5989,21
5868,6090,21
5990,6207,21
6091,6346,22
6208,6465,22
6347,6615,22
6466,6760,22
6616,6892,22
6761,7012,22
6893,7120,22
7013,7234,22
7121,7357,23
7235,7476,23
7358,7588,23
7477,7707,23
7589,7821,23
7708,7919,24
7822,8014,24
7920,8126,24
8015,8259,24
8127,8373,24
8260,8499,24
8374,8618,24
8500,8731,25
8619,8836,25
8732,8957,25
8837,9073,25
8958,9190,26
9074,9343,26
9191,9456,26
9344,9608,26
9457,9731,26
9609,9846,26
9732,9952,26
9847,10076,27
9953,10177,27
10077,10290,27
10178,10391,27
10291,10484,27
10392,10607,28
10485,10730,28
10608,10841,28
10731,10933,28
