0,211,1
105,319,2
212,437,2
320,545,2
438,671,2
546,794,3
672,897,3
795,1018,3
898,1137,3
1019,1272,4
1138,1389,4
1273,1519,4
1390,1655,5
1520,1775,5
1656,1890,6
1776,1992,6
1891,2103,6
1993,2223,6
2104,2361,6
2224,2467,7
2362,2585,7
2468,2697,7
2586,2804,8
2698,2926,8
2805,3043,8
2927,3175,8
3044,3279,9
3176,3402,9
3280,3527,9
3403,3643,10
3528,3775,10
3644,3891,11
3776,4000,11
3892,4097,11
4001,4219,11
4098,4360,12
4220,4471,12
4361,4590,13
4472,4716,13
4591,4843,13
4717,4972,14
4844,5098,14
4973,5196,15
5099,5307,15
5197,5417,15
5308,5524,16
5418,5630,16
5525,5757,16
5631,5886,16
5758,6001,17
5887,6141,17
6002,6245,18
6142,6342,18
6246,6475,18
6343,6594,18
6476,6701,19
6595,6819,19
6702,6919,20
6820,7029,20
6920,7151,21
7030,7274,21
7152,7410,22
7275,7534,23
7411,7674,24
7535,7821,25
7675,7929,26
7822,8041,26
7930,8169,26
8042,8273,27
8170,8375,27
8274,8492,28
8376,8512,29
