0,203,1
86,320,2
204,430,2
321,542,3
431,677,3
543,784,4
678,872,5
785,964,6
873,1056,6
965,1155,7
1057,1257,8
1156,1335,8
1258,1460,8
1336,1544,8
1461,1651,9
1545,1756,9
1652,1856,10
1757,1974,11
1857,2076,11
1975,2178,11
2077,2300,11
2179,2413,12
2301,2529,13
2414,2639,13
2530,2731,14
2640,2843,15
2732,2932,16
2844,3039,16
2933,3148,17
3040,3252,17
3149,3371,17
3253,3468,17
3372,3584,18
3469,3705,18
3585,3814,18
3706,3927,18
3815,4037,18
3928,4125,19
4038,4228,19
4126,4328,19
4229,4432,19
4329,4529,20
4433,4642,20
4530,4734,21
4643,4865,21
4735,4983,23
4866,5095,23
4984,5212,24
5096,5309,24
5213,5405,25
5310,5509,26
5406,5624,26
5510,5730,26
5625,5829,27
5731,5939,27
5830,6042,28
5940,6142,30
6043,6269,30
6143,6389,31
6270,6498,31
6390,6593,31
6499,6706,31
6594,6795,32
6707,6898,34
6796,6996,35
6899,7095,35
6997,7197,35
7096,7291,35
7198,7395,36
7292,7508,37
7396,7621,38
7509,7721,40
7622,7756,44
