0,225,1
104,340,2
226,463,2
341,585,2
464,696,2
586,794,4
697,917,4
795,1045,4
918,1162,4
1046,1278,5
1163,1404,5
1279,1515,5
1405,1627,5
1516,1748,5
1628,1853,5
1749,1972,6
1854,2093,6
1973,2208,6
2094,2315,6
2209,2433,6
2316,2535,7
2434,2664,7
2536,2777,7
2665,2901,7
2778,3019,8
2902,3149,8
3020,3269,8
3150,3378,8
3270,3485,9
3379,3597,9
3486,3704,9
3598,3808,9
3705,3913,9
3809,4034,9
3914,4154,10
4035,4279,10
4155,4399,10
4280,4514,10
4400,4623,10
4515,4751,11
4624,4840,11
4752,4944,11
4841,5064,11
4945,5174,11
5065,5317,11
5175,5454,12
5318,5571,12
5455,5697,12
5572,5818,12
5698,5936,12
5819,6063,13
5937,6173,13
6064,6290,13
6174,6405,13
6291,6511,13
6406,6615,13
6512,6745,14
6616,6871,14
6746,6972,14
6872,7091,14
6973,7216,14
7092,7345,14
7217,7475,15
7346,7587,15
7476,7695,15
7588,7793,15
7696,7900,16
7794,8013,16
7901,8145,16
8014,8283,16
8146,8412,16
8284,8530,17
8413,8645,17
8531,8766,17
8646,8875,17
8767,9001,17
8876,9131,18
9002,9246,18
9132,9355,18
9247,9448,18
9356,9563,18
9449,9677,18
9564,9772,18
9678,9886,19
9773,9996,19
9887,10109,19
9997,10208,19
10110,10316,19
10209,10434,19
10317,10528,20
10435,10644,20
10529,10756,20
10645,10877,20
10757,10990,20
10878,11102,21
10991,11222,21
11103,11330,21
11223,11429,22
11331,11548,22
11430,11626,22
