0,209,1
102,306,2
210,413,2
307,520,3
414,626,4
521,723,5
627,811,5
724,914,6
812,1015,7
915,1115,7
1016,1207,8
1116,1321,8
1208,1429,9
1322,1537,9
1430,1645,11
1538,1753,11
1646,1868,12
1754,1966,12
1869,2060,13
1967,2174,13
2061,2266,14
2175,2373,14
2267,2482,15
2374,2600,15
2483,2695,16
2601,2804,16
2696,2909,17
2805,3036,17
2910,3132,18
3037,3239,19
3133,3344,19
3240,3441,19
3345,3543,20
3442,3648,21
3544,3746,22
3649,3865,22
3747,3973,23
3866,4095,23
3974,4225,24
4096,4348,25
4226,4448,26
4349,4543,26
4449,4652,26
4544,4690,28
