0,199,1
97,297,1
200,393,1
298,498,2
394,608,3
499,694,4
609,799,4
695,906,4
800,998,5
907,1109,6
999,1212,8
1110,1318,8
1213,1413,9
1319,1521,9
1414,1622,10
1522,1725,10
1623,1836,10
1726,1935,10
1837,2044,11
1936,2153,11
2045,2254,12
2154,2379,13
2255,2473,13
2380,2583,13
2474,2697,13
2584,2802,13
2698,2914,14
2803,3025,14
2915,3117,15
3026,3229,15
3118,3325,16
3230,3429,16
3326,3531,17
3430,3634,18
3532,3734,19
3635,3846,19
3735,3963,20
3847,4084,20
3964,4187,20
4085,4289,20
4188,4386,20
4290,4486,20
4387,4600,21
4487,4735,21
4601,4868,22
4736,4973,23
4869,5090,23
4974,5203,23
5091,5296,23
5204,5405,24
5297,5494,25
5406,5601,26
5495,5693,26
5602,5782,26
5694,5879,26
5783,5977,27
5880,6059,27
