0,202,1
106,309,2
203,409,2
310,502,2
410,590,3
503,684,5
591,776,5
685,879,6
777,977,6
880,1075,7
978,1171,8
1076,1261,8
1172,1356,8
1262,1458,9
1357,1582,10
1459,1650,10
