0,202,1
95,316,1
203,417,2
317,528,2
418,629,3
529,741,4
630,849,5
742,947,5
850,1052,5
948,1157,6
1053,1263,7
1158,1371,7
1264,1475,8
1372,1578,8
1476,1696,9
1579,1800,9
1697,1914,10
1801,2020,11
1915,2118,11
2021,2227,12
2119,2331,12
2228,2438,12
2332,2538,13
2439,2641,13
2539,2747,14
2642,2838,14
2748,2942,15
2839,3042,16
2943,3137,16
3043,3248,17
3138,3346,17
3249,3443,18
3347,3555,19
3444,3656,20
3556,3775,20
3657,3886,21
3776,3984,21
3887,4090,21
3985,4191,22
4091,4292,22
4192,4407,23
4293,4505,24
4408,4619,24
4506,4726,25
4620,4825,25
4727,4915,26
4826,5024,26
4916,5116,26
5025,5214,27
5117,5319,27
5215,5420,28
5320,5522,28
5421,5622,29
5523,5713,29
5623,5815,29
5714,5919,30
5816,6030,30
5920,6129,31
6031,6219,31
