0,530
4,535
8,539
16,543
19,548
27,560
37,565
39,570
45,575
51,578
56,581
61,586
65,591
68,596
75,603
81,607
85,615
92,618
97,622
100,627
107,631
115,634
120,638
123,643
127,647
132,650
142,658
147,662
151,667
160,669
166,675
170,684
174,693
182,698
189,709
192,713
198,718
203,722
207,726
220,736
223,740
227,746
230,750
236,755
240,758
249,764
257,766
261,771
269,778
272,784
276,789
282,796
288,800
293,803
298,811
305,816
308,820
313,830
317,834
325,841
330,844
334,850
343,855
347,859
355,865
366,871
370,877
378,880
380,885
384,891
389,897
393,905
398,909
401,915
406,921
409,925
413,934
422,938
425,943
430,949
437,955
441,960
445,966
454,971
461,975
464,983
468,986
474,990
478,996
481,1000
486,1005
489,1011
493,1015
498,1023
501,1026
506,1030
510,1035
517,1040
523,1051
526,1055
531,1059
536,1064
540,1067
544,1072
549,1076
561,1081
566,1092
571,1096
576,1101
579,1106
582,1110
587,1122
592,1125
597,1129
604,1135
608,1139
616,1143
619,1150
623,1153
628,1159
632,1166
635,1172
639,1175
644,1184
648,1190
651,1196
659,1207
663,1212
668,1218
670,1221
676,1230
685,1235
694,1239
699,1249
710,1252
714,1258
719,1267
723,1271
727,1276
737,1279
741,1283
747,1293
751,1296
756,1302
759,1310
765,1316
767,1320
772,1324
779,1330
785,1336
790,1345
797,1349
801,1354
804,1360
812,1365
817,1374
821,1378
831,1383
835,1389
842,1394
845,1399
851,1402
856,1405
860,1407
866,1416
872,1421
878,1426
881,1431
886,1435
892,1440
898,1443
906,1448
910,1452
916,1458
922,1465
926,1468
935,1477
939,1483
944,1489
950,1492
956,1497
961,1502
967,1508
972,1514
976,1518
984,1523
987,1535
991,1541
997,1545
1001,1550
1006,1555
1012,1561
1016,1567
1024,1572
1027,1577
1031,1583
1036,1586
1041,1588
1052,1593
1056,1597
1060,1599
1065,1611
1068,1619
1073,1623
1077,1626
1082,1632
1093,1637
1097,1640
1102,1645
1107,1650
1111,1654
1123,1659
1126,1665
1130,1669
1136,1679
1140,1684
1144,1690
1151,1696
1154,1699
1160,1707
1167,1710
1173,1718
1176,1722
1185,1727
1191,1733
1197,1739
1208,1742
1213,1749
1219,1752
1222,1757
1231,1761
1236,1766
1240,1769
1250,1773
1253,1779
1259,1783
1268,1786
1272,1791
1277,1794
1280,1800
1284,1808
1294,1811
1297,1818
1303,1824
1311,1829
1317,1836
1321,1838
1325,1850
1331,1858
1337,1862
1346,1865
1350,1871
1355,1876
1361,1879
1366,1884
1375,1889
1379,1893
1384,1898
1390,1902
1395,1908
1400,1917
1403,1921
1406,1926
1408,1932
1417,1936
1422,1945
1427,1955
1432,1964
1436,1968
1441,1976
1444,1979
1449,1985
1453,1991
1459,1995
1466,2007
1469,2010
1478,2014
1484,2021
1490,2026
1493,2030
1498,2037
1503,2041
1509,2046
1515,2060
1519,2066
1524,2070
1536,2075
1542,2079
1546,2085
1551,2089
1556,2095
1562,2099
1568,2107
1573,2112
1578,2119
1584,2123
1587,2127
1589,2132
1594,2135
1598,2139
1600,2146
1612,2150
1620,2153
1624,2159
1627,2165
1633,2169
1638,2175
1641,2180
1646,2184
1651,2188
1655,2191
1660,2195
1666,2202
1670,2206
1680,2211
1685,2215
1691,2222
1697,2225
1700,2229
1708,2234
1711,2240
1719,2243
1723,2248
1728,2252
1734,2260
1740,2264
1743,2268
1750,2273
1753,2282
1758,2289
1762,2294
1767,2298
1770,2303
1774,2307
1780,2313
1784,2319
1787,2321
1792,2327
1795,2336
1801,2342
1809,2346
1812,2354
1819,2358
1825,2362
1830,2369
1837,2374
1839,2377
1851,2386
1859,2390
1863,2393
1866,2398
1872,2404
1877,2408
1880,2416
1885,2421
1890,2426
1894,2429
1899,2432
1903,2435
1909,2438
1918,2443
1922,2446
1927,2451
1933,2459
1937,2463
1946,2470
1956,2473
1965,2479
1969,2483
1977,2497
1980,2503
1986,2506
1992,2510
1996,2517
2008,2520
