0,219,1
108,322,1
220,427,3
323,529,4
428,631,4
530,720,6
632,816,7
721,917,8
817,1011,9
918,1118,10
1012,1220,12
1119,1329,12
1221,1441,14
1330,1533,15
1442,1641,17
1534,1738,17
1642,1835,18
1739,1935,19
1836,2048,20
1936,2151,21
2049,2245,22
2152,2360,23
2246,2466,23
2361,2566,25
2467,2672,26
2567,2755,27
2673,2837,28
2756,2931,28
2838,3036,29
2932,3154,30
3037,3262,31
3155,3348,32
3263,3454,33
3349,3563,34
3455,3652,35
3564,3756,36
3653,3858,36
3757,3960,37
3859,4072,38
3961,4182,39
4073,4292,40
4183,4387,41
4293,4490,42
4388,4594,43
4491,4711,44
4595,4817,45
4712,4922,47
4818,5022,49
4923,5129,51
5023,5140,52
